sep=;
2021-07-17 09:38:08.940766;1.10118198395;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/dev.pesic.rpncalc/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/rpncalc.pickle;dev.pesic.rpncalc;instruction;None;None;None
2021-07-17 09:38:19.642136;15.4177789688;instrument_apk;
2021-07-17 09:59:05.270421;0.968154191971;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/dev.pesic.rpncalc/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/rpncalc.pickle;dev.pesic.rpncalc;instruction;None;None;None
2021-07-17 09:59:15.179072;14.1987099648;instrument_apk;
2021-07-17 10:15:37.886237;26.3138599396;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/com.easyfitness/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/easyfitness.pickle;com.easyfitness;instruction;None;None;None
2021-07-17 10:15:58.471183;60.07315588;instrument_apk;
2021-07-17 10:35:22.960892;34.8370299339;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/com.easyfitness/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/easyfitness.pickle;com.easyfitness;instruction;None;None;None
2021-07-17 10:35:54.411743;81.0905458927;instrument_apk;
2021-07-17 10:58:07.322665;32.3355829716;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/com.easyfitness/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/easyfitness.pickle;com.easyfitness;instruction;None;None;None
2021-07-17 10:58:36.248565;76.123196125;instrument_apk;
2021-07-17 11:37:53.828331;38.9209120274;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/com.easyfitness/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/easyfitness.pickle;com.easyfitness;instruction;None;None;None
2021-07-17 11:38:22.472957;79.555467844;instrument_apk;
2021-07-17 11:57:17.579149;25.3007259369;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/com.easyfitness/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/easyfitness.pickle;com.easyfitness;instruction;None;None;None
2021-07-17 11:57:37.804257;55.4889140129;instrument_apk;
2021-07-17 14:27:35.130089;20.7541511059;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/com.easyfitness/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/easyfitness.pickle;com.easyfitness;instruction;None;None;None
2021-07-17 14:27:52.490902;43.7390489578;instrument_apk;
2021-07-17 15:10:32.849228;11.5703880787;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.scoutant.blokish/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/blokish.pickle;org.scoutant.blokish;instruction;None;None;None
2021-07-17 15:10:44.065401;29.8139910698;instrument_apk;
2021-07-17 15:27:15.287420;13.2645561695;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.scoutant.blokish/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/blokish.pickle;org.scoutant.blokish;instruction;None;None;None
2021-07-17 15:27:26.676634;31.0852298737;instrument_apk;
2021-07-17 15:44:56.777384;17.7612769604;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.scoutant.blokish/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/blokish.pickle;org.scoutant.blokish;instruction;None;None;None
2021-07-17 15:45:16.975443;51.556563139;instrument_apk;
2021-07-17 16:00:32.838835;22.2299838066;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.scoutant.blokish/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/blokish.pickle;org.scoutant.blokish;instruction;None;None;None
2021-07-17 16:01:03.543944;68.5732820034;instrument_apk;
2021-07-17 16:21:27.370270;23.5411958694;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.scoutant.blokish/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/blokish.pickle;org.scoutant.blokish;instruction;None;None;None
2021-07-17 16:22:02.968922;75.8918991089;instrument_apk;
2021-07-17 16:37:20.513783;3.41243195534;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.billthefarmer.currency/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/billthefarmercurrency.pickle;org.billthefarmer.currency;instruction;None;None;None
2021-07-17 16:37:30.055018;28.2556610107;instrument_apk;
2021-07-17 16:59:25.894542;2.58216381073;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.billthefarmer.currency/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/billthefarmercurrency.pickle;org.billthefarmer.currency;instruction;None;None;None
2021-07-17 16:59:34.254075;19.0251419544;instrument_apk;
2021-07-17 17:25:04.552054;1.75649595261;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.billthefarmer.currency/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/billthefarmercurrency.pickle;org.billthefarmer.currency;instruction;None;None;None
2021-07-17 17:25:09.688026;15.0658988953;instrument_apk;
2021-07-17 17:38:45.139682;1.77812385559;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.billthefarmer.currency/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/billthefarmercurrency.pickle;org.billthefarmer.currency;instruction;None;None;None
2021-07-17 17:38:50.401784;13.4706897736;instrument_apk;
2021-07-17 18:13:00.169833;1.13408184052;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/org.billthefarmer.currency/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/billthefarmercurrency.pickle;org.billthefarmer.currency;instruction;None;None;None
2021-07-17 18:13:03.129914;6.91291308403;instrument_apk;
